# BodyM Data
# 
# Data from:
# https://aws.amazon.com/marketplace/pp/prodview-w3762gcflmhzk#resources
# Human Body Measurement Estimation with Adversarial Augmentation
# Nataniel Ruiz, Miriam Bellver, Timo Bolkart, Ambuj Arora, Ming C. Lin, Javier Romero and Raja Bala
#
# Training hwg_metadata.csv file
subject_id,gender,height_cm,weight_kg
2A02K7VTiazsZPJow1JvfW1rcmsCwRcc6udVInDdVfo,female,176.0,71.8
upa6foQNb8RjG3rcyAiG0Np9ls0JeJ_nBr0CRoL6I5g,female,161.9,62.35
ZyowiYX8L8XtW0IlnXk11FS3O5ykejtE_AE1Jbn04Vo,male,180.5,80.0
aOP-obSvqI8vPM2V-KklKO9GJyyF8Cp8QLA1u9qXe9U,male,176.5,77.0
ztF-PzganuRaZfhRBc44RANbhV4ff1VVXHRe6MgDYrI,male,186.0,84.1
59bc2757681516389ccf4018,female,163.85,63.6
G8cSXcCF9RyYdLwbhiH-x6yvLcuXMaK6070kee5v5gg,female,155.5,58.0
nz721hZrCwq7GrpohgBOLERaZ2oP-ABupauvqlS45fI,female,161.1,47.9
Wqssl24T6OXtJNCKzlxZ7tvg3Z4fGvEb3Qq3bnt1QDg,male,175.5,76.2
ciob9bPgUpBxkXNd5QvZSR_TBtrxFuvmhpKmAUTEs4M,female,152.4,42.1
icoAL0V4eLYR2ZXjKFajM7zpX2c2NoyM-ZOkRzXkJUs,female,155.75,44.35
lciKkBG-mwiMmZ1T6ANT6F5n0r4yrRqOU7BkqpkFgQE,male,182.5,81.4
ebzW4IRAtta9xnF_UqpCR6znOTmH6xo4Hp02dO2uo-c,male,169.0,71.3
9rYyXYgQEdGYY1PiFKxNSlIMG_TULgQuWUfzZOvk6jo,male,171.6,59.5
rhUrMSeO7Nb-lPQHSDizeYFdm1ZkYzFozoaL92zkAZ0,female,165.0,50.6
xq2OIh27XzHoWNtRfbtljxw4I9km2YNi_ANqzt_i5bU,male,167.5,70.1
59bc2768681516389ccf4677,female,148.9,55.8
7ke7UMIYWHM_gjwwcWYRDu4JyVg8LPRaVC03w_WOtwA,male,175.0,75.7
Ranix2Ep61ZJ4Q0aWteK6smrMAD3jzKDODGy4mvFk_c,male,186.5,84.3
h9CrV4Bja5J7GcDHh1nhtwlNL-G2dstWVh1H9MVcwMo,female,169.0,66.9
Kt0GsE-I7kELdwI9W4UddWf2678GShfelphWFdlEfgs,male,155.5,61.1
JzUFURmryZAOZBJnIl8-sVLCj5Rc9ZuYnP0LZz7podg,male,174.5,75.3
N-HpjhR4e4pv_lil_breZsD2Zl6rchnUYp6CN-OId00,male,166.5,69.3
59bc2766681516389ccf45b4,female,173.0,69.5
pMnXRR4wol-MqJYDEWJNQo91TG9sdN2LJPzQEZjnroc,male,163.5,67.0
fO2jnSR3u6zmkSHUY9WmMNpn0EAiZOuAGDwzKfoWQJI,male,180.5,79.7
5uUKnbSqv9aSGLFdTKky-BMjYiXJrekNriewE4Fg_Zg,female,157.0,45.4
yG8urEXMQwYxRedKdQ0PzhAnG6wRRQ3Qhkcivj4uxSo,female,162.3,62.3
NuXfnD6BDa9t-UxAqHbYWS36vC5ynKDL9-C_Uj8U0OA,male,176.5,76.7
rUaxG5kxy4etiiPjgxnSoJG7w6cotHpyuuo-nHkSccE,male,188.0,85.3
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,male,186.0,83.8
bR3I1yOGXZCEzApk8vSz1Aa2WcJKCj578kyuYRIw79c,male,176.25,76.5
13pX7gY7asIuwkUe84q-h_Y4ih0x3AWA_elpNZmNBKg,female,168.0,52.8
3Vo8ABg89h201AlXzvzagbw0IIvECoAtA3-Bl8PxAoo,male,160.5,64.7
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,male,177.5,77.4
_NoqTGuJDuoQWkCe0yvPsiv9VH2Msb5-h4qJGaAHMwA,female,176.5,71.75
D55ePLeosuJRzKB60hOV7jV6enij57Je8JupMd5pGUA,male,175.0,75.5
u07G5TYMFbF4QzK63kMFsfARkajwYnT-rdQme1PYiSY,male,169.5,58.2
tSmlCyLORH6VB-Q3-KA93xMd9htfy-YeQytwIAsApCc,male,171.0,72.5
dx17OuwfKm5FocfCZ66tMZbAu9cwDFy4bgR-Pdkl6U0,female,160.5,61.0
THyMoUbPS8923SdTi_Nw19p3_ivBGhcZKjHw-IKT-pU,male,175.9,76.15
IQeiBIfv-Kmu0xME8fnRBZePqh290USy8vCYzmI6lLc,male,184.0,82.2
irp9xnYo9ZcKWpPaJUa56QEJ16_8WXAyFIWaB99KIqU,male,185.5,83.3
ro7fbgrTpvIYxNOi6U2xNVTW0NgXJavWXzbY2gww5DE,female,166.5,51.9
3xVJO9HyrOrQkIXXjdqeHftluBQ_Jkt2Tn748nJt9gk,female,165.2,64.1
4BXlHd3dwVd6PpZncEnIpr675Ozub9a3aCKVl2bfRdY,female,168.2,66.1
-5iHTazqnmWBsnUY6ymoCw1kORMymRDaUla1eNOjgvI,male,185.0,82.9
oI_BOnigfzo5Jsd5owKqNQ1kATGsx3AM4knkcu9Uato,female,162.1,62.0
JS5KxnxLKa3JbwIPUjnGW8Q4Chu76JJJ5SQBsOape9A,male,173.0,73.9
Toz0icy6zg4N3sYsq5kQ4LbEARl-JPPctQSFRY8WgBw,male,177.75,77.45
sXMhWLtO-Da_hqX7tZlbP-bn59Js2Y0HD97v0XootWU,male,177.5,64.3
4bBr6L-kFUuzyOWO3vI_4OGSbP_3WZjfIF8OvUCdu-0,female,165.5,51.3
-gXu1nZDGq7CwAyObp3f3MhE0r5BBxuer9T15M92u-U,female,157.25,58.7
tdtyaZRYmZKM-bdblH0FfyZkcbUtz1EvV_2e5HyXCR0,male,169.25,71.05
F9ns22JyvIfwz1r2OKVDzNWBQe5C1hn66zyJIMuyP4c,male,176.75,76.65
EgAn4qfF1YOH7RZBjbsojaPsaXZSGwT_7vI15Ri1Vj4,male,168.0,70.1
5_m2-TYDAgPpC0RM31LQ6jzDxAXdYr9vW4q1fXj7ypM,female,176.5,58.7
QTYeuzfnNXU4trG76LSA8XR3m8gbpDRBEhaLvMffJ1w,male,177.5,77.2
IvCNsbRv3wHMgRl6sQUrzAn36i8TlTm0_4uXheFRrXI,female,159.25,60.0
BsfJzTZxaGixB_zWMI7Cy7JNn8EAkY0gRBq12NeV33g,female,171.6,55.45
DTjqT-10YClWQzHylJUcdSeas3p3DzwsjLzIP3ixZ8Q,female,166.0,64.5
RQq_cqoXxjRz_clDrc-_WzDZjYVR7-wSKqcbn4WSwSE,female,154.9,44.3
W2fLwg08JPv_ss2ekmFaLRwOy2yWqg1Ktl6tf7Y7tHI,male,184.0,82.0
0D-8Ft39MufsfV1e8PSPutSzSJ4BYLTcQYupqyYs52c,female,156.2,57.9
EVzxmfGWPMsEwiPrz8uVa7SgSaddRdIYfmRGS-11j7g,female,160.7,60.9
taNdJwWqZQkNVTvamZvpGL-2JtXXAHxTeSdir1wkvCc,male,170.0,71.5
mDACIlaNmQ7lp0TMSe1FistXFwAFa2uKV4Hry8vADdQ,male,182.5,68.2
_O3eWXWBEcfW9uCXMVYkA8quiRcRrSxyU8W8UYsGHqk,male,178.85,78.1
14jpgC_nNGPOffvAQo4KbTLvFLaJKqAloOYHFvSaP14,female,155.7,44.9
qrVKaC58VtESle4b_JRoEpCYYt6Kmyooh4yY5RpFmkM,female,171.75,55.65
MbI0nuaGlMFelp1gYz2NnBZ3E9Kqgno4bxUrxlZczOA,female,157.9,46.4
BFf4wYsA_fQ-YMPs6O0OdFYmwJu3yHbU7_VTRwuvf-0,male,167.0,69.2
65UyB8JMCYFMX-M8OoS8ux5lzr52EmO7TKJ9o4v8ESs,female,160.5,60.7
1D-rS4ceivG5o5yI7oRT4XD61IjRxaI_SeFBoqHYems,female,169.5,66.7
wyzXYq1mCO53i8GE8uTF583tYOYGA7-eQOjJp1xBalI,male,174.0,74.4
6t7OLR19CUjzeFvjIlJCko4zsiMW1np0ruv4NBUiLt8,male,171.0,72.15
oPk9abx21incMw-PVVX2KFDa_-S5yjwVTV6p77DB46M,male,175.75,75.7
m3-xxrOtkDHwzPWWmH0k2JhHuxoCvZySmVljoy4F8JI,male,167.0,56.7
GDW3GQMSnDpsEPkbYoxPPqofr2Ig0xgMNM7Q67b-_7c,male,169.8,58.8
ytf4AiJs29Zl0YhmcryHTenc9awbx5rimRO5Xixg4Po,male,165.85,55.85
nmwUdkQwCmcQiJyo6rrCHuV28ZxXdzKhtDLzrY831HQ,female,163.6,62.7
6RjLFy9w6Mx-AjP8ql4pPU0mBe-PVc1jl3oWnW_CNUk,male,179.0,78.1
3r0Bgj_s78jIbt2dgsX--_axAQCopMgv6saMICYamno,male,165.5,55.6
bnNv7T2_7hux7IqxXjaSdDR8jubko2wVev2GAwrRKUk,male,171.0,72.1
he2J46C3Yu3aEUjwSZiGDffpiIUYTjC2eiFlZld3Dzg,female,170.5,67.3
3A6D14akEnvm162prYgUC0VP6OEeXbRVm1Iq7eRTsEs,male,176.5,76.2
91hkFkRlHkbUc_v76OqSfOTGr0WAGZc4nJqeGTs3GOs,male,166.75,68.9
WE20rjmm2CWU7RMyJrkGe2OthnP6RSvVxq8cLneGO_g,male,174.0,74.3
BcfLjoZiAgGyAvozpMYCkbXsM37U12f0bmXpYN3dp58,male,164.0,66.8
XhdYYyUbTJ6rCqfosof2q-xfn99gTX2LjiYqYPTsc2Y,female,161.5,61.2
PsNriiQw43ZxP6OA1jYF0Ie-2PGjrntpETaX69ye71c,male,165.5,55.7
X9PXsR-6P0aJrApLb5U99rVuj-a7ZEg3cT4_ZsPdjhY,male,180.5,79.1
w0478BRgZeaZDHTp1jKrUoDgcAfnjTpVDHhWvxJHWIc,male,178.5,77.6
I10ukfr-Y9oCFwgK_PgR9aQN2QJQiUp0RdZ6t-8q6TY,male,180.0,66.6
O8Q12m9aQL8_V0h2VNlUGSRNZmbsbcusAC3-MFXLUk0,male,168.65,70.2
fOCheDvo1LbFwYLyHekXDBh1b3ph4qo4v8rQKfe4kWQ,female,162.5,61.8
ENgw2m_MNUmwXsw6B4gqR0zeU-YRSH_QSuLOAD1qcv0,female,165.5,63.8
0_Be70jSUDcGB5ClohaaXArKKavaPoKiI0b8OAnJFbA,female,166.1,64.2
EieZVPA-7JeO9Em9PMbaImzut1JlGA7oaWh3ou4h-Vo,male,177.5,76.8
So__VCY_i8yV16N2gU6_7dHN_WwZHMxxjcUHsNU574A,male,178.5,65.5
6k7pRulKbBl3UUsj1Ai1CMZoddcRhpSSIkTBRp7VoZw,male,171.5,72.3
z1Cj8-tPo7XuylEL1c1i8tcUCuQqRBQpmxaGq6HXPG8,female,141.0,43.0
lnscEWH45_MGVPJYyOncmppFc7Ujvf_LH2hvl_MGtOM,male,175.0,74.9
l3RUA6WnT3ZgHcRQ26cTjxHwJhdd1CZhG52_CZR6k1I,female,167.5,65.1
qC0CjHxBS8YG9nJlbKCjTagOLAuGjeh88yhjMdpJTPk,female,174.5,57.8
rK2atJFxHpSGXjwbvuYsSDsE9FuZYBY1-pTFM4NfxIE,male,182.5,80.5
E0j_IAN4AJLKZCIAGxPEeF7iyZsMLi2O669WH9zPnkc,male,188.6,73.1
kVM9QASz00QiqQUqerI8IdstVAmfwA4h45LsvqAsvcE,female,177.1,71.5
CZWB0NkblOqNNXBqmUX35LqKjFe5e5JKVsSf6R4ER84,male,169.0,58.45
X-q9VE1Jm8Nt7O3_HYRJe_Xask4oljYK2_N6kA3TUKE,female,166.5,64.4
EP3nlJStPZoBk24yoJJ95kaD-CzK-Bwt7UeWZzA2Tic,female,159.5,47.8
cnkorkfNKDJlkeRFQnrTlNRnjAGO07WOzS-IsHQFOnU,male,171.2,72.0
_dZv9Lx4QQaErGPVW8IDcAvXFt3o_LYh6fooPl_Gznw,male,180.0,78.55
bxaHd4R8VtYmihv1nY_tH_aBpzVjqNQydX1k9M6y_lQ,male,173.5,61.9
r6LX8wM1sDhOh00gUNbyvkIxaMi_IjeFBIPyT4nH2eU,male,165.0,67.3
NPC5AE7iwKfWfpBfXabJrkmqPUFfC93c-kUzJxIlRpI,female,166.7,52.7
ir2bDyTnv-Kqq31VJM8H81onNCX-ZLfcRSJLOTHTHvI,male,177.0,64.55
EDsQ5QTxPA6HU6P7h33H_tZj5Yu4TVqujzoI03f7PRk,male,181.5,79.6
Nu5Z5HISeZzUc04Yl7_s7jAd_lVljDYKZEnHkj7wqG8,male,174.75,74.55
RDxjKtYfF_820cUZ7zkbxP4f10QxD7eeLywY15TzAgY,male,166.0,68.0
HuaqelKzhTLHBzNK07gjfyWypynwdegHlQ5csd1h1dE,male,181.0,79.2
YyufckRxZ8zPpf4cXMTEiB6hKuQTMli4KLLm-HIIa_s,female,163.6,62.3
kClw6T0Yv79VtY48DiyFMfsuuOMwBprL3Low-oY3uFs,male,173.25,61.8
59bc276c681516389ccf47e4,female,154.05,55.9
7McuSPbjJDQZAl-MIhD3mwI9s0PWZxcD2COwRLwRxJM,female,154.5,56.2
PEHN1aqxst83Z9A4dsV9vlx4izfDR4pcnR-j3mGZQFY,female,163.5,50.65
l6-GeBGVeOEiQXIVpFg1JdGUeQFiZmjSiDr0ThLKCFQ,female,160.5,60.2
eRj17yv-E6_O8A3DNw8_DiHgSG1QmP5ztJVJRGBrca4,female,168.2,53.8
6pSoYMGobKGaplxJ9bYxiH_b0bpbbF-idqM7990uPYE,female,154.3,44.5
_VHnxraWanoiApLH0NaIPJqgEKK1kWVxv3nfm8_JNU8,female,166.1,52.4
XgcPgqthLt1PRFuXfxp0O7nZeHNQffA4Ma-2ByOeckM,female,153.2,55.3
CzB2IamAjhffe1JtcGkG39D1xx3pTu59KJ2tEPd_fIs,male,180.0,78.4
vjdssqMEzyDoZ89vb54P5mL3DbNpgZKbqM9hsT_33jQ,male,167.3,68.9
aJzcJm15vAVWTYJqf9xuaqZRu-31GQoQ25Q6Zt4Ms8A,male,161.0,52.7
rsEsfaP1dnCyh9yJzWRO0Ku08gXboR0XWeXMM2BiiGI,female,170.0,66.5
pfP1nZB-5-E3EXZwDe2oFWA8ymDVcLt0kfV2IQOmGlQ,male,174.2,62.6
MmlaGbcovUveI_4bIkPI7PtbtuIXmJXEuh7PcWd1vs4,female,151.0,54.7
zK_20ZVlXng8zxikFeTQvkc3iNhxviWNE6NP7UqQZa0,male,169.0,70.1
gxiflT_j768yMiHgM2ekhrYdsUIwEqBzY3o-otW5yNI,male,169.0,70.1
dfL6a6t-yBs9tnc-sZs5Wmuq2lyNNzzf3PkHC2PDdUI,male,180.5,78.7
KhUMWnLuJuU_heHssK7sfl737LWj7j90yef1ZIFvoZE,male,178.5,77.2
59bc276b681516389ccf4781,female,153.85,44.3
z4s4b8bsC7hQF46iowvWZErMqEkCg5FbcD3UBMBDuAg,female,152.5,43.4
Cs-o0pke1roKv1voqw9fRI46nKhiUxqh2Ai_HQPSc0w,male,172.0,61.0
z-FjBHDB8lRvDHsxjblsHCwQlIrJX2ASn4RnA4icPCY,male,178.0,76.8
ab7bRafyY04i5PWb5TQgQVwYse8vy_gLByZw3b5_FYk,male,174.0,73.8
_9EvlptkqVJhx5r12_olf87n_ct3CrwwDE-g55remZ4,male,174.0,73.8
sorxnN9FtKKvZrZlIhYfhuPZY_CS5YNxCbNyso5F0Qo,male,185.5,82.4
UbhnstuOupSLqT1wAnBu3Ffc5cqLOsYBH9aZPeibkUw,female,157.8,58.25
FqXWVse9UG8RiotqnTxIYLZ5ILjuqw3owUBqr1BLAHA,male,193.0,88.0
Op7RQ5cjwd583mhbwbcgJgBkiOvpIBlAVzi07o2-69I,male,180.5,78.6
Qj2g7jzcDOidGBcyG5ZtqGApt97vV1BkLsdju4fRFSE,male,180.5,78.6
TB9sPWPGjbzUOXgBYGT78c0KJMB60oIDhYD-jGOIFmc,male,182.0,79.7
N73xUItebJGioWcFOIhTaSe_9DJboDfYZXXASeeTx3E,male,165.5,67.35
LxZJXKfopLyKPDPE31DluKRZFGvy5sdzmsHks_TyAPM,male,172.0,72.2
tL__KpRuQb31MRz99wg-6vFhlMCBokmPAMPJfORkXKY,male,172.0,72.2
G1cJvbexZIXKGdvja22JWyvwHdLKKmzp7oKBLC_GU_A,female,163.0,61.6
_NDKDZ_FUItQgPACP7sR3Ber_IfOhrcmJUINABjwdkk,male,180.5,78.5
2uqwQYJeW1_5NdLEZB6NKIRVqsMP1Le3OylPAkbrGdo,male,166.0,56.7
kS2l8BxM3FEOQkITlQkcnXc44EucNbX6pOL0_-l8iZY,female,158.8,58.75
59bc276b681516389ccf4784,male,183.6,80.8
a6C0JXb3FwINuo4m9L-eq9Nql4ky28br0h7l3MZd12s,female,161.0,60.2
V_0sGaklZkDdzIbLXXah4By9WGnaX1cyo3uSLJjvl1I,male,173.75,73.4
Tcsl1T7nm2w9g_-EcckeB3erb9nyXx-zel-M7_f-6Gg,female,154.0,55.5
z_dRmGW8VHAWcCqRqeHDiBPbeOEhjNbGnEmR2QMscJQ,male,178.5,76.95
2Q1z0YAxR5KlamR3g5E3v9P6MYZkNHS5Jc3oReJhaAA,female,161.5,60.5
ReU8t8rSsjxvbMQftiQxiI6xkDiQBKQkO1jJZTYJxOg,male,178.0,76.55
DoCDz-OXvZTOsLd_FeNcKDJ8P3TeHgw0z6dYdBVYiZs,male,189.5,85.15
i3SvfU4QENc_5cPFWOb7r5iNEumdNOYuj28e-Qw4J54,male,169.0,69.8
-wY6jmX5fMbDHGzalzW89SDwCtn9CsItOPr--Z2bKZA,male,172.9,72.7
Ygv8bachxIhg_xghC8vaHDGzMJJoVjbR7WylgU_yclo,female,155.0,56.1
Wx1Lwfo7sxMWqawYX02arJQ4mrLCJ0Tf-X_zSQ4LV3s,female,171.0,56.1
LXRxXZEf4KcT-1ZhSPBZnGYn9E4RvBj5eLY0O-yOU40,male,184.0,70.3
groYznJWvyAz-DVhjBx0e_GsqOjzWjWwfQLkrVaAbjI,male,168.0,69.0
_ToIEVbMdssywyK_y8n5Cx3IR8U2zzLK93pBjdJ7Y-8,female,155.5,56.4
ZMzqnKx9IEB7ltrIt44-76BTn0aauxEmHijcPu4l3Ws,female,173.5,57.8
K_II_ceJULbMT4-1kDxWSxcLNVQVQ_xXiH2yEzIwerw,female,160.5,49.1
ycUM0ZvcGbWhQZfMY8CsUGDEeKHCVveSPSBvhkmkmv8,female,173.0,68.1
wrDOCu7G07S5kJa1UNP7ol5UvBk_emF2JM7U3KQNJjc,male,184.0,80.95
j1H6kmxPR1dumtto_waJe5rCygfk9sNE5DkzIuzL4DQ,male,186.5,82.8
ReXksxD2slcyWPByLyLntNmLGJITrJkkgxHefm7FCSw,female,161.8,50.0
TgS_yYcLOuY7Of8dI9_BSUucaGg0t0RTQETeUmtMiio,female,161.6,60.4
M_VIme6ZNwUHowz1e0dEdO7dB4CUb4nq2g5LJrboM_8,female,154.6,45.25
6PZ9cpIq6FDbMhzwtoeGDW5kqAB7XS14Bl_f2uxIbJw,female,171.1,56.3
25wYmWQMyMINDvTLdFBqo7DqImxYNxxYGoTBhGM2sIQ,male,173.1,72.7
AR7uEXdi39EGZhXMCi74TR3E_kgSL3w9hQIhNDM3Y0U,female,160.0,48.9
amEDnKtN0mlVtFnGUdW68D52yrYHkxLH_-SZ1ALS-sk,male,165.0,66.6
VCZBbYfbLtmQWeydeVulgudrHg83qDlmEdDkDmpXXoc,male,170.0,60.0
YLD1EXD6oxZqpDO1ANkUnEjZKFGKXusbpe7E_AZEZDE,male,174.0,63.0
-QVnfQ26qAbPK2NBge_b9gErXDn4CdOYWdc4fILEjjQ,female,158.3,58.1
XDlLYeoupIRBh03sGL43Yc5pEgEXmwIRT9kSIddJTFA,male,174.5,63.4
o9nOvUoHnwP2VDsgiu6eWZT9-w2k3xcdrXzS_3USI6c,male,179.5,77.4
vTYEdUF_1GnwMHC1j4X8J8i3IhfRvoxxQGvNTA4S3W8,male,165.0,56.3
1KrwWNhtm7WrMFYURvkl4aTk_3kOdqtVURRKQoYX8XQ,female,162.0,60.55
GwJ56ys5D5VT_bl-eBWoGeGqe-huZ-FDPf8tDLchjb0,male,177.5,75.9
0l9HwamjLJaTR-xGupD3A3QEifjvAZCHHfHJaD_68Mo,male,175.5,74.4
xBVdQpbiLJF3BxoZtzn-OHZMPcIQMvkLWLdOaCfZ5AE,male,175.5,74.4
_pb1fpnX8GCmFRnJt71zDr_dzaclZgjSf-HX3-JZ3WM,male,186.5,72.4
_JWBlHYULQvH3q9J0uZpg3AXHUE3AlJSS70jLgBmTw0,male,179.0,77.0
1jLl8NjQyHVM95IHGnTZBxoQ4OX-3fbF06vMmE6Ynr8,male,177.0,65.3
WWRWI5zvrgDBIFY0RAY7NEVaRNVtdxVW_Vn9CiBJS-c,male,170.2,70.4
FwKn-jm3nCeeL0h6WpYdyUgAQd9jn1r7V1DlVSacAFQ,female,159.6,58.9
ei7kFGHHZpMP_8LU1tqqDxQxHmXgMeidPgIlpsON-JQ,male,176.5,75.1
9PSYt1QA1V2LuUeB87QfewhVngE7TcysOfWIMO5ElTg,male,179.5,67.2
ESRIqrHhBYXiO2QN7t3PaTybQ0kJTQnfg1X9DvyeUZA,male,174.5,73.6
ULAkWQQSnY297whLCEaFWc3LYv1EBLria6tOxBRiKaY,male,183.5,70.2
ilRKRNq8J_jHdPlMvzPJfgEy6-hTFLYdE4p42w1BsWs,male,172.25,71.9
7R3ZLSU3UC0OzNPDENGA8_CmaR-zVyj6DcbSlEwQJG0,female,171.3,66.7
7pFmxlMPyAr0x67uq_raVRLfaYlNf23MUYOCFgQA-54,male,178.0,66.1
jRVVmniEjFboTrGpJxCsUEV58h5yev-85b1Oag7Kgds,female,168.0,54.4
2MFLnQLsH4_g6M6jy-uwBj_Al558-7axwV6hulPAESc,male,173.2,72.6
TLI5z5j7y9XIr6a-acw6-gcpuKN6bHj9IOq0Z4CdvN0,female,167.0,63.8
eS_E3lqz755Y5RVVv3xILlAD9JMgrqLwWnDkGdehwrc,female,160.3,59.3
unOs3TADGhrMFaKkg4_Eo5MgwiFhSjq2QKcXlW71pII,male,184.5,71.0
P04VOrUsLTX6SIW5Iogjg7m40YuLGUqVBqRSEFya9GI,female,168.1,54.5
yI3ggbDDMGbpyUyqLMB2ESSttV7sTcq4Q3sljzli3-w,female,153.9,55.0
Jrj5n1ZRDtJfs5p9dhCAQGIIYkIbmqF4YZs2QdqWE6o,male,169.0,69.4
88QRd9zVNyUV1rWgV6RP6G3T3bDD40m_dqQbc37GZWo,male,189.0,84.35
EBFIHGLlPfeXlotkyUFlWP6VUxGoWbXvpo4jB8ESXYo,female,165.0,62.4
5sX0pr2d25brSxyDduPE6bR9NiPFlYJB_7iiFN4hzdc,female,156.5,56.7
JIkt6wDK1RSR-WaCvrR5uffSpECG1ZBCEhyBNI8-KiM,male,191.0,85.8
eaJoNIErQRATPzMdDYaFMDm48na6oTqp46Z2a_Ttfnk,female,155.8,56.2
EdIZ4UZyPF9NeVOxjGlJKATWntX22ts3CfBx99chEmw,female,158.5,58.0
mggKD_qrTacSXiWfJBlKFW_9UubvJYtbeJVGPXz_ScE,female,162.4,60.6
IVZsXcxTQUz90kwtRiKB4GtNs8mtCn6CfhIUT-FImgA,female,179.0,61.9
ECoa3Ple2_VClgZ3w6ArCH22bluCUpp5c2egmx6k6SA,female,170.0,55.9
nU_YrRd67Uyc4OjJ9yonyyfzsYLBPYVuQq3ACDVJJ-M,female,165.8,53.1
lIMBdxq-hL2x3khzzweWS3Utwae_OMRtc6VCQFBZzok,male,174.5,73.4
a27zN_rxs9_WUzl4TsrXOg6W3ztO8D7OlEVSLVa9Or0,female,165.5,52.9
XI1sGfmvQgCa3yNalqQWwxatqzp90nppgjh9rTRyVE4,female,164.0,51.9
w-YeNUe-dKCz4cUR9xfHme26fV_mCW8c1dldhYJX7fg,male,181.5,78.6
XQQ7uvi1ayiZmZ-ZTGywFjff9JKwiM-S18uL_-Y1hbA,male,179.5,77.1
_o3GopuYnrAIwiRGyiLGWHVzEc4E45tSp0AxxXA0n-g,female,156.7,56.7
R6OR4DPv36jHJz2ItpP30U5G0lKe8AwmpmbIRVOScHw,male,175.5,74.1
-67TrwlJ3GSsqPeHaa2Nb0iQ-BKZfIx4ERysQPZ0-SY,female,144.6,44.2
3HTxlEply3gwyMnwXZ4MJiN0FwDmsLLer9CnROMOtFs,female,173.0,58.0
H96X3Mk2kr5Ok54Lck9oR93rz2WR7maI1yuww5V37Nc,female,170.5,65.9
9jXbtUEAC1zTPfk9VU4udah5F95qkUZMWnDZc81mDVY,male,180.5,77.8
eLjIgnMlJKfK6MIRaGa3HCfnXpM04E09QXkGiCxKJAg,female,168.5,55.0
ukP5jeVth41W49uCDHzCO9ZPBR4srWQKb6qG9Onwlzg,male,186.0,81.9
Z5ntNTIvmbC8CIfxJ0hC-k3JY-9mizxwmaUDuf9givM,female,166.2,63.0
p86gFKi4pupsfPfBKxQfGWFRh8bDdRQ7MFJFmDT9b6Y,female,163.25,51.5
VBCbaA2ifumchk5h2MAWC8fZCUk7bvaoHAKmJKFkRMY,female,167.7,64.0
T5MA0-DqcnegkRCcyq0d2SrdrGndkkeB4kc0Z_V_Kcg,male,175.4,73.95
XxCUXp4Q15kjEVTx1Zauuc1bmw9VLShiAj0sif75dIk,male,170.0,69.9
59bc2765681516389ccf4530,female,156.4,56.4
V_k10O70CXqxv0hbcoia6T1Jd44tYlJ20TzaInUo3ZU,male,189.0,84.1
HZfMQX6KnquJMJXRitVrl-Wcn840Pu-v-EPxoqxC6PQ,male,174.2,63.6
MWcbN_WLcKpMM3QvM_9zIBses2-kdsq-PPVRQnUOLR8,male,175.0,64.2
COBCfW9dpPdtWTJu2CzyQdM7de12tj2ggfL7I-Dy1wU,female,167.2,63.6
_enn4x5S7iiW8K-ZLHmdBZMHBA2gPAu9l2BYrsrMFws,male,171.0,70.6
WpN_vJWJQyUl-xcQ22hQiEgW_Df1Cjs4wR0LsN_Ye9M,male,180.15,77.4
a-HTa9SAriNkAGXwse-2uoHH41eWrPaygLHxsSLhZRw,male,179.5,76.9
16g6TwQ2kASxk7A66mydC1_YTQ2uY_-eDhUVKIRiXgY,male,164.0,65.3
ztYNUlq8M2d58t-fX1vsG5-JWNdZgtlUwYSBhDuryf8,male,192.4,77.3
lnaW5eQLv61loM0r1xTxYJ8wylCmL2XFYwqONdjUpx4,male,173.0,62.8
o8I7BC05vsyAYnyPOuAj4_XmXRQ9jB_gHDSlzU4zXUU,female,162.7,60.5
6nhmektE6ad0XnCmzOglnMvhYkol8-HBL1KCEcdKSPI,female,155.1,55.4
59bc276d681516389ccf481d,female,164.1,61.4
NXeAR8_-o_dyyX6WZjfWxsZu1A-ubHRXI1TGILQSsgQ,male,187.5,73.7
Tl1DIq7LCXOu6GG9TyJKbI3an7F3dSdeVdjao5faPfw,female,163.4,60.9
7_TIgScs7UCprHSsOhg5cme6tH5jjsX7YDUWJwgd-5Y,male,186.0,72.6
aUXNEjfJ4oGoLEHnbX48nwPpMortiu4TuutuZZ3jm4M,male,181.5,78.3
7n0boQVkWn9FXZQC47-m98LfqkDcA8eBXtxbVJTFZxE,male,166.0,66.7
tUXZCS0cx7bOR3x4zowjYasfwlwLZfwh6XaJ2ki7RO4,male,162.0,63.7
VQDsKkfK8ABIqEsMta11j61WsZK6VYMZBo1Kv7NmoJI,female,161.5,59.6
-BdVKIwm3OGEfAEB56ar_HJqpYwmLXwhKKlyF0Gi4iU,male,178.6,67.1
8XB65OIFyJWssH8CLHyyTWVuuBT-H3u3C1haKwy-LkE,female,163.0,51.6
muEJNrFoTT_vtClaQ-QbYu1poMnNlzel_d1gPHXf264,male,194.0,87.6
ZqIJuZiK5-yL-8aGZHGYuNdHWlmhtbRwfLP8B2nzoO4,female,163.5,60.9
